MPB496GRB_ALH32786_Hominidae_2014.958333	H	28.57142857	51.19047619	0.376984127	68.65079365	50.79365079	0.376984127	0.333333333	0.23015873	58.73015873	0.785714286
KFG417YAB_ARB17181_Hominidae_2017.061111	H	28.57142857	51.19047619	0.380952381	68.25396825	50.79365079	0.369047619	0.333333333	0.23015873	58.73015873	0.785714286
RMV631UKQ_ALH37527_Hominidae_2015.580556	H	28.68525896	51.39442231	0.38247012	68.52589641	50.99601594	0.370517928	0.330677291	0.231075697	58.96414343	0.788844622
IHR163NLN_ATP80008_Hominidae_2017.688889	H	28.57142857	51.19047619	0.380952381	68.25396825	50.79365079	0.369047619	0.333333333	0.23015873	58.73015873	0.785714286
EZZ285ZZT_APC58701_Hominidae_2016.683333	H	28.57142857	51.19047619	0.380952381	68.25396825	50.79365079	0.373015873	0.333333333	0.23015873	58.73015873	0.785714286
OUZ706RIB_AGK73538_Hominidae_2010.997222	H	28.57142857	51.19047619	0.380952381	68.25396825	50.79365079	0.373015873	0.333333333	0.23015873	58.73015873	0.785714286
LCL892YGB_ALH31770_Hominidae_2014.941667	H	28.57142857	51.19047619	0.380952381	68.25396825	50.79365079	0.373015873	0.333333333	0.23015873	58.73015873	0.785714286
FZI344WDN_ASZ79565_Hominidae_2017.436111	H	28.57142857	51.19047619	0.384920635	68.65079365	50.79365079	0.369047619	0.333333333	0.23015873	58.73015873	0.785714286
SSL845GOM_ALH31035_Hominidae_2014.919444	H	29.76190476	51.19047619	0.384920635	68.25396825	50.79365079	0.369047619	0.329365079	0.23015873	58.73015873	0.785714286
IBM263UIR_APT38823_Hominidae_2016.752778	H	28.57142857	51.19047619	0.376984127	68.25396825	50.79365079	0.376984127	0.333333333	0.23015873	58.73015873	0.785714286
AAA000AAA_ADW82136_Hominidae_2009.786111	H	23.94366197	50.23474178	0.38028169	66.66666667	45.07042254	0.356807512	0.342723005	0.215962441	52.58215962	0.788732394
KAH290UIV_ADX21071_Hominidae_2009.786111	H	16.39344262	52.45901639	0.360655738	59.01639344	47.54098361	0.409836066	0.344262295	0.295081967	55.73770492	0.754098361
TYQ760VXL_ADX36110_Hominidae_2009.788889	H	32.0610687	47.32824427	0.41221374	70.22900763	51.90839695	0.34351145	0.335877863	0.152671756	39.69465649	0.816793893
HUZ723ARF_AID47941_Hominidae_2013.027778	H	25	50.46296296	0.384259259	67.12962963	45.83333333	0.356481481	0.342592593	0.217592593	53.24074074	0.787037037
RWX503SGC_ANM97224_Hominidae_2016.180556	H	28.68525896	50.99601594	0.38247012	68.52589641	47.41035857	0.374501992	0.334661355	0.231075697	59.76095618	0.784860558
EYD402DPF_ANM95656_Hominidae_2015.683333	H	28.57142857	50.79365079	0.380952381	68.25396825	50.79365079	0.369047619	0.333333333	0.23015873	58.73015873	0.781746032
BCF312TAT_AUH30193_Hominidae_2017.888889	H	28.57142857	51.19047619	0.380952381	68.25396825	50.79365079	0.369047619	0.333333333	0.23015873	58.73015873	0.785714286
URR260PFX_AUP49298_Hominidae_2017.9	H	28.57142857	51.19047619	0.376984127	68.65079365	50.79365079	0.376984127	0.333333333	0.234126984	58.73015873	0.785714286
HHW456BMS_ASU06880_Hominidae_2017.066667	H	28.57142857	51.19047619	0.376984127	68.25396825	50.79365079	0.376984127	0.333333333	0.234126984	59.92063492	0.785714286
UVF135VDW_ATZ78764_Hominidae_2017.794444	H	28.57142857	51.19047619	0.384920635	68.25396825	50.79365079	0.369047619	0.329365079	0.23015873	58.73015873	0.785714286
JLV915KGE_ALH25847_Hominidae_2015.061111	H	28.57142857	51.19047619	0.380952381	68.65079365	50.79365079	0.373015873	0.329365079	0.234126984	58.73015873	0.785714286
OEM193YHY_AGI01310_Hominidae_1997.583333	H	28.57142857	51.19047619	0.380952381	68.65079365	47.22222222	0.376984127	0.333333333	0.234126984	59.92063492	0.785714286
YBP693KZL_ALH37028_Hominidae_2015.588889	H	28.57142857	51.19047619	0.376984127	68.65079365	50.79365079	0.376984127	0.333333333	0.234126984	59.92063492	0.785714286
PWG012KNA_AFJ78453_Hominidae_2005.913889	H	28.57142857	51.19047619	0.384920635	68.65079365	50.79365079	0.369047619	0.333333333	0.234126984	58.33333333	0.78968254
DJP079UPI_AFJ78464_Hominidae_2005.930556	H	28.57142857	51.19047619	0.384920635	68.65079365	50.79365079	0.369047619	0.333333333	0.234126984	58.33333333	0.78968254
OBR583LLI_AEX33947_Hominidae_2006.525	H	28.57142857	51.19047619	0.384920635	68.65079365	50.79365079	0.369047619	0.333333333	0.238095238	58.33333333	0.78968254
IPW441AVG_AGI01776_Hominidae_2007.216667	H	27.71084337	51.40562249	0.381526104	68.27309237	50.20080321	0.373493976	0.341365462	0.232931727	57.8313253	0.787148594
DKB170POP_AJB43400_Hominidae_2007.4	H	28.57142857	51.19047619	0.380952381	68.65079365	50.79365079	0.373015873	0.337301587	0.234126984	58.33333333	0.78968254
ELR798DNL_AFJ78486_Hominidae_2006.55	H	28.57142857	51.19047619	0.384920635	68.65079365	52.38095238	0.369047619	0.333333333	0.234126984	58.33333333	0.785714286
CEZ405MFZ_AGI01708_Hominidae_2006.127778	H	28.62903226	51.20967742	0.391129032	68.14516129	51.61290323	0.366935484	0.334677419	0.22983871	57.66129032	0.790322581
WIR239XIN_AGI01722_Hominidae_2006.227778	H	27.6	51.2	0.384	68.4	50.4	0.368	0.34	0.232	58	0.788
LTK545OVN_AEX34441_Hominidae_2006.469444	H	28.68525896	51.39442231	0.38247012	68.52589641	50.99601594	0.370517928	0.334661355	0.235059761	58.16733068	0.788844622
TST703YXH_AEX33925_Hominidae_2006.619444	H	28.68525896	51.39442231	0.386454183	68.52589641	47.41035857	0.370517928	0.334661355	0.235059761	58.56573705	0.788844622
ITN968ZWJ_ADN92926_Hominidae_2006.397222	H	28.57142857	51.19047619	0.384920635	68.65079365	50.79365079	0.365079365	0.333333333	0.234126984	58.33333333	0.78968254
TJN449CWO_AHI97806_Hominidae_2009.452778	H	28.57142857	51.19047619	0.384920635	68.65079365	50.79365079	0.369047619	0.333333333	0.238095238	58.73015873	0.78968254
FXW788FNP_ACZ48207_Avian_1998	A	28.57142857	51.19047619	0.388888889	68.25396825	52.38095238	0.365079365	0.333333333	0.226190476	57.14285714	0.777777778
ZXW484ELL_AKH14660_Avian_2013.377778	A	28.57142857	51.19047619	0.380952381	68.25396825	50.79365079	0.373015873	0.333333333	0.226190476	59.92063492	0.785714286
RZH456CEU_ALQ12542_Suidae_2014.794444	P	28.57142857	51.19047619	0.380952381	68.25396825	47.22222222	0.376984127	0.333333333	0.226190476	58.73015873	0.785714286
LOX265NQD_ADV58826_Avian_2005.402778	A	28.57142857	51.19047619	0.380952381	68.25396825	50.79365079	0.373015873	0.333333333	0.222222222	58.73015873	0.785714286
VND017LFH_AEA29428_Suidae_2009.552778	P	28.57142857	51.19047619	0.380952381	68.25396825	50.79365079	0.373015873	0.333333333	0.222222222	58.73015873	0.785714286
WVQ773CFZ_AHL21333_Suidae_2012.908333	P	28.57142857	51.19047619	0.380952381	68.25396825	50.79365079	0.373015873	0.333333333	0.222222222	58.73015873	0.785714286
EHH104CGV_AEA29336_Suidae_2009.352778	P	28.57142857	51.19047619	0.380952381	68.25396825	50.79365079	0.373015873	0.333333333	0.222222222	58.73015873	0.785714286
YNZ530PJP_AEA29338_Suidae_2009.366667	P	28.57142857	51.19047619	0.380952381	68.25396825	50.79365079	0.373015873	0.333333333	0.222222222	58.73015873	0.785714286
XNU103KNV_ADZ05683_Suidae_2007.158333	P	28.57142857	51.19047619	0.380952381	68.25396825	50.79365079	0.373015873	0.333333333	0.222222222	58.73015873	0.785714286
XEE021OSJ_ADZ05679_Suidae_2006.986111	P	28.57142857	51.19047619	0.380952381	68.25396825	50.79365079	0.373015873	0.333333333	0.222222222	58.73015873	0.785714286
GTY563KZG_ADZ05677_Suidae_2006.986111	P	28.57142857	51.19047619	0.380952381	68.25396825	50.79365079	0.373015873	0.333333333	0.222222222	58.73015873	0.785714286
FZF711IJN_ADV58828_Avian_2008.355556	A	28.57142857	51.19047619	0.380952381	68.25396825	50.79365079	0.373015873	0.333333333	0.222222222	58.73015873	0.785714286
OJU505MQT_ADV58838_Suidae_2009.372222	P	28.57142857	51.19047619	0.384920635	68.25396825	50.79365079	0.369047619	0.329365079	0.222222222	58.73015873	0.78968254
MXQ621ETX_AEA29430_Suidae_2009.425	P	28.57142857	51.19047619	0.380952381	68.25396825	50.79365079	0.373015873	0.333333333	0.226190476	59.92063492	0.785714286
GTM442MZC_AEA29358_Suidae_2009.35	P	28.57142857	51.19047619	0.384920635	68.65079365	50.79365079	0.373015873	0.333333333	0.218253968	59.92063492	0.785714286
