VCW720YFI_AUO32054_Suidae_2017.641667	P	0.4	0.2	0.2	0	0.4	0.2	0.2	0.4	0.2	0
ZAU637MWE_AUO32064_Suidae_2017.663889	P	0.333333333	0.166666667	0.333333333	0	0.333333333	0.166666667	0.166666667	0.333333333	0.166666667	0
IBH583TMD_ATI21477_Suidae_2017.261111	P	0.333333333	0.166666667	0.333333333	0	0.333333333	0.166666667	0.166666667	0.333333333	0.166666667	0
JAN801KHG_AUO32124_Suidae_2017.586111	P	0.5	0.166666667	0.333333333	0	0.333333333	0.166666667	0.166666667	0.333333333	0.166666667	0
GFZ540MDS_AIN25610_Suidae_2014.566667	P	0.5	0.166666667	0.333333333	0	0.333333333	0.166666667	0.166666667	0.333333333	0.166666667	0
ZFF963RCN_AOO54837_Suidae_2015.994444	P	0.25	0	0.375	0	0.25	0	0	0.25	0.125	0
USP515ZKZ_AOT22706_Suidae_2016.244444	P	0.375	0.125	0.375	0	0.25	0.125	0.125	0.125	0.125	0
DHU745JRU_ATL15321_Suidae_2015.819444	P	0.5	0.166666667	0.5	0	0.333333333	0.166666667	0.166666667	0.333333333	0.166666667	0
QTC591RQL_ATP61402_Suidae_2017.397222	P	0.428571429	0.142857143	0.428571429	0	0.285714286	0.142857143	0.142857143	0.142857143	0.142857143	0
HTY888MEG_APD69533_Suidae_2015.061111	P	0.5	0.166666667	0.5	0	0.333333333	0.166666667	0.166666667	0.333333333	0.166666667	0
CMU438LUB_AUO32034_Suidae_2017.658333	P	0.5	0.166666667	0.333333333	0	0.166666667	0.166666667	0.166666667	0.333333333	0.166666667	0
CQC868VHS_ARX97244_Suidae_2015.763889	P	0.5	0.166666667	0.5	0	0.333333333	0.166666667	0	0.166666667	0.166666667	0
VZX846QML_AUO32006_Suidae_2017.608333	P	0.333333333	0.166666667	0.5	0	0.333333333	0.166666667	0.166666667	0.333333333	0.166666667	0
VSF986AIT_ATI21507_Suidae_2017.277778	P	0.375	0.125	0.375	0	0.25	0	0.125	0.25	0.125	0.125
XMJ600FON_AUO32044_Suidae_2017.666667	P	0.3	0.1	0.3	0	0.2	0	0.1	0.2	0.1	0
GWZ664JXP_AHI97859_Suidae_2012.463889	P	0.5	0.166666667	0.5	0	0.333333333	0	0.166666667	0.333333333	0.166666667	0
XIL506CSS_AUO32194_Suidae_2017.647222	P	0.428571429	0.142857143	0.428571429	0	0.285714286	0.142857143	0.142857143	0.285714286	0.142857143	0
KKQ879RAQ_AMY15835_Suidae_2012.902778	P	0.5	0.166666667	0.333333333	0.166666667	0.166666667	0.166666667	0.166666667	0.166666667	0.166666667	0
LOC754YAC_AMY15902_Suidae_2012.872222	P	0.5	0.166666667	0.333333333	0.166666667	0.166666667	0.166666667	0.166666667	0.333333333	0.166666667	0
BTB530ETR_AKQ43527_Suidae_2014.841667	P	0.6	0.2	0.4	0.2	0.2	0.2	0.2	0.4	0.2	0
EOB838RJL_AMY16074_Suidae_2012.475	P	0.285714286	0.285714286	0.285714286	0	0	0.142857143	0.142857143	0.285714286	0.142857143	0
TEA738MWN_AKV57627_Suidae_2014	P	0.428571429	0.142857143	0.285714286	0.142857143	0.285714286	0.142857143	0	0.285714286	0.142857143	0
JZT895JLF_ASF58122_Suidae_2017.044444	P	0.5	0.166666667	0.333333333	0.166666667	0.333333333	0.166666667	0	0.333333333	0.166666667	0
RJD905DOQ_AHI43495_Suidae_2013.866667	P	0.5	0.166666667	0.666666667	0	0.333333333	0.166666667	0.166666667	0.333333333	0.166666667	0
ZYR471FNW_AFR75841_Suidae_2009	P	0.25	0.125	0.25	0	0.125	0.25	0.125	0.25	0.125	0
KPK814BFE_ATB53866_Suidae_2016.127778	P	0.333333333	0.166666667	0.333333333	0	0.333333333	0	0.166666667	0.166666667	0.166666667	0
PEV816GFS_AUO32024_Suidae_2017.644444	P	0.333333333	0	0.333333333	0	0.333333333	0.166666667	0	0.333333333	0.166666667	0
