HMZ572KBE_AFV68428_Suidae_2009.5	P	0.003968254	0.002645503	0	0.007936508	0.003968254	0.002645503	0.001322751	0.003968254	0.001322751	0.003968254
MHA770NNU_AFV68491_Suidae_2009.5	P	0.004021448	0.002680965	0	0.008042895	0.004021448	0.002680965	0.001340483	0.004021448	0.001340483	0.004021448
LRF395AFA_AFV68500_Suidae_2009.5	P	0.003984064	0.002656042	0	0.007968127	0.005312085	0.002656042	0.001328021	0.003984064	0.001328021	0.003984064
NRO384BYK_AFV68509_Suidae_2009.5	P	0.004143646	0.002762431	0	0.008287293	0.004143646	0.002762431	0.001381215	0.004143646	0.001381215	0.004143646
PXX692ZXZ_AFV68437_Suidae_2009.5	P	0.003968254	0.002645503	0	0.007936508	0.003968254	0.002645503	0.001322751	0.003968254	0.001322751	0.003968254
NUW537AHU_AEX63492_Suidae_2009.583333	P	0.003968254	0.002645503	0	0.007936508	0.003968254	0.002645503	0.001322751	0.003968254	0.001322751	0.003968254
NWC517FXJ_AFV68383_Suidae_2009.5	P	0.003968254	0.002645503	0	0.007936508	0.003968254	0.002645503	0.001322751	0.005291005	0.001322751	0.003968254
QFK412KHR_ATE48465_Suidae_2016.969444	P	0.003968254	0.003968254	0	0.007936508	0.003968254	0.002645503	0.001322751	0.005291005	0.001322751	0.005291005
CKO680TUT_ATE48459_Suidae_2017.102778	P	0.003968254	0.003968254	0	0.010582011	0.003968254	0.001322751	0.001322751	0.005291005	0.001322751	0.003968254
ZXL429JWZ_ATE48486_Suidae_2016.969444	P	0.003968254	0.003968254	0	0.009259259	0.003968254	0.001322751	0.001322751	0.003968254	0.001322751	0.005291005
ISW894GSA_AKJ81056_Suidae_2012	P	0.003968254	0.003968254	0	0.006613757	0.003968254	0.002645503	0.001322751	0.005291005	0.001322751	0.002645503
DWP199PXG_ALX29508_Suidae_2013	P	0.003968254	0.003968254	0	0.009259259	0.003968254	0.003968254	0.001322751	0.003968254	0.001322751	0.002645503
XPY476LVE_ALX29943_Suidae_2014	P	0.003968254	0.003968254	0	0.007936508	0.003968254	0.002645503	0.001322751	0.003968254	0.001322751	0.002645503
EKS472PGJ_ALX29253_Suidae_2011	P	0.003968254	0.002645503	0.001322751	0.006613757	0.002645503	0.002645503	0.001322751	0.003968254	0.001322751	0.002645503
BOA751PPO_ALX29439_Suidae_2013	P	0.003968254	0.003968254	0	0.006613757	0.003968254	0.002645503	0.001322751	0.005291005	0.001322751	0.002645503
SAU635WIZ_ALX30295_Suidae_2015	P	0.003968254	0.003968254	0	0.007936508	0.003968254	0.002645503	0.001322751	0.003968254	0.002645503	0.002645503
DON031VME_ALX30024_Suidae_2014	P	0.003968254	0.003968254	0	0.007936508	0.003968254	0.002645503	0.001322751	0.003968254	0.001322751	0.002645503
RIC924LWY_APT36452_Hominidae_2016.75	H	0.003968254	0.003968254	0	0.007936508	0.002645503	0.002645503	0.001322751	0.003968254	0.001322751	0.002645503
UZB993FAL_APT36464_Suidae_2016.75	P	0	0.006711409	0	0.006711409	0	0.006711409	0	0.013422819	0	0
QRL634ROY_AID47994_Suidae_2013.666667	P	0.002358491	0.002358491	0	0.007075472	0.004716981	0.002358491	0	0.002358491	0.002358491	0.004716981
XZG082VZW_AIC64631_Suidae_2013.416667	P	0.003968254	0.003968254	0	0.007936508	0.002645503	0.002645503	0.001322751	0.003968254	0.001322751	0.002645503
OWR884YBF_AKJ81255_Suidae_2011.413889	P	0.003968254	0.003968254	0	0.009259259	0.003968254	0.002645503	0.001322751	0.003968254	0.001322751	0.002645503
ELD235QSY_AER40320_Hominidae_2011.266667	H	0.005128205	0.003418803	0	0.006837607	0.005128205	0.001709402	0.001709402	0.001709402	0.001709402	0.005128205
SSA237UPI_AKJ81707_Suidae_2011.919444	P	0.002590674	0.002590674	0	0.005181347	0.005181347	0.002590674	0	0.005181347	0.002590674	0
CIR424KNT_ADU25465_Hominidae_2009.95	H	0.003968254	0.003968254	0	0.007936508	0.003968254	0.002645503	0.001322751	0.003968254	0.001322751	0.003968254
TAD954JGZ_ALX30036_Suidae_2014	P	0.003968254	0.005291005	0	0.007936508	0.003968254	0.002645503	0.001322751	0.003968254	0.001322751	0.003968254
ZOI636NZK_ATE48515_Suidae_2016.880556	P	0.003968254	0.003968254	0	0.007936508	0.003968254	0.003968254	0.001322751	0.003968254	0.001322751	0.003968254
OJJ107OZA_AKJ82635_Suidae_2011.186111	P	0.003824092	0.003824092	0	0.003824092	0.003824092	0.001912046	0.001912046	0.005736138	0.001912046	0.001912046
OED384NWY_AKJ82919_Suidae_2011.780556	P	0.002512563	0.002512563	0	0.007537688	0.005025126	0.002512563	0	0.005025126	0.002512563	0.002512563
BRC147IAY_AKJ80496_Suidae_2010.894444	P	0.004518072	0.003012048	0	0.009036145	0.004518072	0.003012048	0.001506024	0.004518072	0	0.003012048
HGR155DPG_AKJ81207_Suidae_2011	P	0.004	0.004	0	0.006666667	0.004	0.002666667	0.001333333	0.004	0.001333333	0.004
CMG133EXH_APT36542_Suidae_2016.075	P	0.003968254	0.005291005	0	0.006613757	0.003968254	0.001322751	0.001322751	0.003968254	0.001322751	0.003968254
HXE753ULE_AKJ82623_Suidae_2010.930556	P	0.002237136	0	0	0.006711409	0.004474273	0.004474273	0.002237136	0.004474273	0.002237136	0.002237136
ICE925GLL_APT36623_Suidae_2016.380556	P	0.003968254	0.003968254	0	0.006613757	0.003968254	0.002645503	0.001322751	0.002645503	0.001322751	0.003968254
SDW260KFC_AKJ80920_Suidae_2012.025	P	0.003968254	0.005291005	0	0.006613757	0.005291005	0.002645503	0.001322751	0.003968254	0.001322751	0.002645503
PDK422AZO_AKJ81417_Suidae_2011.877778	P	0.004026846	0.005369128	0	0.006711409	0.004026846	0.002684564	0.001342282	0.004026846	0.001342282	0.002684564
SYZ289BLM_AKJ80413_Suidae_2010	P	0.003994674	0.005326232	0	0.00665779	0.003994674	0.002663116	0.001331558	0.003994674	0.001331558	0.002663116
EXO498LCX_AKJ81441_Suidae_2012.008333	P	0.003968254	0.005291005	0	0.006613757	0.003968254	0.005291005	0.001322751	0.003968254	0.001322751	0.002645503
QNH533RMZ_AKJ81754_Suidae_2012.083333	P	0.003968254	0.003968254	0	0.007936508	0.003968254	0.002645503	0.001322751	0.005291005	0.001322751	0.002645503
ZSQ610ZES_AKJ80836_Suidae_2011.094444	P	0.004076087	0.004076087	0	0.006793478	0.004076087	0.001358696	0.001358696	0.004076087	0.001358696	0.002717391
YGW968EUW_AJI76225_Suidae_2013.038889	P	0.003968254	0.003968254	0	0.009259259	0.003968254	0.002645503	0.001322751	0.003968254	0.001322751	0.003968254
WDU491JRM_CAP57890_Suidae_2005.530556	P	0	0	0	0	0.010752688	0	0	0	0	0
ANC013UFU_AJI76215_Suidae_2013.038889	P	0.003968254	0.003968254	0	0.009259259	0.003968254	0.002645503	0.001322751	0.003968254	0.001322751	0.003968254
QUV089WZI_AIE49815_Suidae_2011.997222	P	0.003968254	0.003968254	0	0.009259259	0.003968254	0.002645503	0.001322751	0.003968254	0.001322751	0.003968254
VDE493QWC_AJI76155_Suidae_2012.852778	P	0.003968254	0.003968254	0	0.007936508	0.003968254	0.002645503	0.001322751	0.003968254	0.001322751	0.003968254
YNY161VRQ_AIE50912_Suidae_2012.011111	P	0.003968254	0.003968254	0	0.009259259	0.003968254	0.002645503	0.001322751	0.003968254	0.001322751	0.002645503
KUL369SLV_ART66959_Suidae_2013.886111	P	0.003968254	0.003968254	0	0.009259259	0.003968254	0.002645503	0.001322751	0.003968254	0.001322751	0.002645503
FMK301VQJ_AJI76095_Suidae_2013.036111	P	0.003963012	0.003963012	0	0.009247028	0.003963012	0.002642008	0.001321004	0.003963012	0.001321004	0.003963012
QXD413VZP_AJI76265_Suidae_2013.038889	P	0.003968254	0.003968254	0	0.009259259	0.003968254	0.002645503	0.001322751	0.003968254	0.001322751	0.003968254
ANW607FAX_ACK57692_Suidae_2008.25	P	0.008658009	0.004329004	0	0.017316017	0	0	0.004329004	0.004329004	0	0.008658009
TFV499IFF_ACK57782_Suidae_2008.166667	P	0.008658009	0.004329004	0	0.017316017	0	0	0.004329004	0.004329004	0	0.008658009
MBE410KUD_ACY06491_Suidae_2009	P	0.003968254	0.003968254	0	0.010582011	0.003968254	0.003968254	0.001322751	0.003968254	0.001322751	0.005291005
HGC301YDR_ACY06489_Suidae_2008	P	0.003968254	0.003968254	0	0.010582011	0.003968254	0.003968254	0.001322751	0.003968254	0.001322751	0.005291005
QCG863XHG_AIT93161_Suidae_2014.008333	P	0.005291005	0.002645503	0	0.007936508	0.003968254	0.002645503	0.001322751	0.003968254	0.001322751	0.003968254
CLP381CGY_ADK26595_Suidae_2006.833333	P	0.003968254	0.005291005	0	0.006613757	0.003968254	0.002645503	0.001322751	0.003968254	0.001322751	0.003968254
DXI262AON_ADY71369_Suidae_2005.075	P	0.003968254	0.003968254	0	0.009259259	0.003968254	0.005291005	0.001322751	0.003968254	0.001322751	0.003968254
NXB749LLA_AIE48506_Suidae_2010.594444	P	0.005284016	0.003963012	0	0.007926024	0.003963012	0.001321004	0.001321004	0.003963012	0.002642008	0.003963012
HHT070NYD_AIE49259_Suidae_2010.869444	P	0.005284016	0.003963012	0	0.007926024	0.003963012	0.001321004	0.001321004	0.003963012	0.002642008	0.003963012
YZT649NJR_AEK86129_Suidae_2010.408333	P	0.005284016	0.003963012	0	0.007926024	0.003963012	0.002642008	0.001321004	0.003963012	0.001321004	0.003963012
JUK816RAP_ACF94706_Suidae_2003.25	P	0.003968254	0.003968254	0	0.009259259	0.003968254	0.002645503	0.001322751	0.003968254	0.001322751	0.003968254
VPA841NMJ_ACR39200_Suidae_2003.772222	P	0.005291005	0.003968254	0	0.006613757	0.003968254	0.002645503	0.001322751	0.003968254	0.001322751	0.003968254
ANT400YEG_AGJ73459_Suidae_2009.880556	P	0.00397351	0.00397351	0	0.006622517	0.00397351	0.002649007	0.002649007	0.00794702	0.001324503	0.00397351
RUW906PIU_AGK24415_Suidae_2009.877778	P	0.002663116	0.003994674	0	0.00665779	0.003994674	0.002663116	0.002663116	0.00665779	0.001331558	0.003994674
GBK397COR_AGK24285_Suidae_2009.877778	P	0.003968254	0.003968254	0	0.006613757	0.003968254	0.002645503	0.002645503	0.006613757	0.001322751	0.003968254
JUC704DRE_ADG01935_Suidae_2010	P	0.003994674	0.003994674	0	0.005326232	0.003994674	0.001331558	0.002663116	0.003994674	0.001331558	0.005326232
LIQ523WUH_ACZ62763_Suidae_2002.113889	P	0.006134969	0.003067485	0	0.012269939	0.003067485	0.003067485	0	0.003067485	0	0.009202454
DLE504ZCH_ALX29403_Suidae_2013	P	0.003968254	0.005291005	0	0.005291005	0.002645503	0.001322751	0.001322751	0.003968254	0.001322751	0.002645503
ELD486PLN_ALX30179_Suidae_2015	P	0	0	0	0.011111111	0	0	0	0.022222222	0	0
NHY606PXK_AKJ81068_Suidae_2012	P	0.004032258	0.005376344	0	0.00672043	0.004032258	0.002688172	0.001344086	0.004032258	0.001344086	0.005376344
HSO118CDP_AGG53096_Suidae_2010.608333	P	0.004037685	0.004037685	0	0.006729475	0.00269179	0.001345895	0.00269179	0.004037685	0.001345895	0.004037685
GNW070MSH_AHI97690_Suidae_2012.063889	P	0.003994674	0.003994674	0	0.00665779	0.002663116	0	0.002663116	0.003994674	0.001331558	0.003994674
VBD865ZWN_AGG53085_Suidae_2010.608333	P	0.003968254	0.003968254	0	0.006613757	0.002645503	0	0.002645503	0.003968254	0.001322751	0.003968254
SWQ956AWX_AFC35416_Phyllostomidae_2009.333333	B	0.005298013	0.006622517	0	0.009271523	0.006622517	0	0.001324503	0.00397351	0.002649007	0.001324503
QRK481DPV_AGX84932_Phyllostomidae_2010	B	0.005298013	0.009271523	0	0.009271523	0.006622517	0.001324503	0.002649007	0.00397351	0.002649007	0.00397351
ZPS629KJE_AKJ81948_Suidae_2012.541667	P	0.005291005	0.006613757	0	0.006613757	0.002645503	0.001322751	0.001322751	0.003968254	0.002645503	0.003968254
VRG088KPZ_ADK48782_Suidae_2010	P	0.005464481	0.003642987	0	0.005464481	0	0.001821494	0.001821494	0.005464481	0	0.005464481
LKT766QZF_ALX29265_Suidae_2012	P	0.004950495	0.007425743	0	0.004950495	0	0.002475248	0.002475248	0.007425743	0	0.002475248
BDH316OBY_AFX88496_Avian_1987.386111	A	0.003424658	0.003424658	0	0.006849315	0.005136986	0.001712329	0.001712329	0.003424658	0.001712329	0.001712329
