MF046245.2
CY139092.1
CY139108.1
CY139108.1
CY139125.1
CY139125.1
CY139133.1
CY139133.1
CY139141.1
CY139141.1
CY139149.1
CY139149.1
CY139166.1
CY139166.1
CY139174.1
CY139174.1
CY139182.1
CY139182.1
CY139200.1
CY139200.1
CY139208.1
CY139208.1
CY139216.1
CY139216.1
CY139240.1
CY139240.1
CY139328.1
CY139328.1
CY139345.1
CY139345.1
CY139370.1
CY139370.1
CY139386.1
CY139386.1
CY139394.1
CY139394.1
CY139422.1
CY139422.1
CY138074.1
CY138074.1
CY139460.1
CY139460.1
CY138082.1
CY138082.1
CY139490.1
CY139490.1
CY139506.1
CY139506.1
CY139532.1
CY139532.1
CY139551.1
CY139551.1
CY129375.1
CY129375.1
CY128759.1
CY128759.1
CY128767.1
CY128767.1
CY129262.1
CY129262.1
CY129335.1
CY129335.1
CY129151.1
CY129151.1
CY128715.1
CY128715.1
CY129311.1
CY129311.1
CY129254.1
CY129254.1
CY129295.1
CY129295.1
CY129206.1
CY129206.1
CY129071.1
CY129071.1
CY129359.1
CY129359.1
CY129319.1
CY129319.1
CY129246.1
CY129246.1
CY128751.1
CY128751.1
CY128669.1
CY128669.1
CY129047.1
CY129047.1
CY128775.1
CY128775.1
CY129095.1
CY129095.1
CY129063.1
CY129063.1
CY129214.1
CY129214.1
CY129222.1
CY129222.1
CY129188.1
CY129188.1
CY129079.1
CY129079.1
CY129111.1
CY129111.1
CY129103.1
CY129103.1
CY129055.1
CY129055.1
CY129127.1
CY129127.1
CY129135.1
CY129135.1
CY129087.1
CY129087.1
CY129143.1
CY129143.1
CY129159.1
CY129159.1
CY129343.1
CY129343.1
CY129015.1
CY129015.1
CY128983.1
CY128983.1
CY129007.1
CY129007.1
CY128951.1
CY128951.1
CY129031.1
CY129031.1
CY129023.1
CY129023.1
CY128975.1
CY128975.1
CY128485.1
CY128485.1
CY128517.1
CY128517.1
CY128525.1
CY128525.1
CY128509.1
CY128509.1
CY128565.1
CY128493.1
CY128493.1
CY128501.1
CY128501.1
CY128991.1
CY128991.1
CY128967.1
CY128967.1
CY128549.1
CY128549.1
CY128533.1
CY128533.1
CY128541.1
CY128541.1
CY129327.1
CY129327.1
CY129238.1
CY129238.1
CY128723.1
CY128723.1
CY129279.1
CY129279.1
CY045304.1
CY045304.1
CY095419.1
CY095419.1
CY095427.1
CY095427.1
CY095435.1
CY095435.1
CY095443.1
CY095443.1
CY045312.1
CY045312.1
CY047697.1
CY047697.1
CY095491.1
CY095491.1
CY095499.1
CY095499.1
KC464569.1
KC464569.1
KC464577.1
KC464577.1
KC464585.1
KC464585.1
KC464593.1
KC464593.1
KC492257.1
KC492257.1
KC492265.1
KC492265.1
KC492273.1
KC492273.1
KC492281.1
KC492281.1
KC492289.1
KC492289.1
KC492297.1
KC492297.1
KC492305.1
KC492305.1
KC492385.1
KC492385.1
KC492393.1
KC492393.1
KC492401.1
KC492401.1
KC492417.1
KC492417.1
KC492313.1
KC492313.1
KC492337.1
KC492337.1
KC492353.1
KC492353.1
KC492369.1
KC492369.1
KC492377.1
KC492377.1
KC492321.1
KC492321.1
KC492361.1
KC492361.1
CY144572.1
CY144572.1
CY138529.1
CY138529.1
CY138553.1
CY138553.1
CY138569.1
CY138569.1
CY138577.1
CY138577.1
CY138585.1
CY138585.1
CY138593.1
CY138593.1
CY138609.1
CY138609.1
CY138617.1
CY138617.1
CY138625.1
CY138625.1
CY138633.1
CY138633.1
CY128895.1
CY128895.1
CY128879.1
CY128879.1
CY125655.1
CY125655.1
CY128853.1
CY128853.1
CY125623.1
CY125623.1
CY187022.1
CY187022.1
CY186593.1
CY186593.1
CY204154.1
CY204154.1
KY284461.1
KY284461.1
CY139224.1
CY139224.1
CY139232.1
CY139232.1
CY139280.1
CY139280.1
CY129167.1
CY129167.1
CY125639.1
CY125639.1
CY128903.1
CY128903.1
CY128935.1
CY128935.1
CY128829.1
CY128829.1
CY128837.1
CY128837.1
CY128845.1
CY128845.1
CY125631.1
CY125631.1
CY095451.1
CY095451.1
CY095459.1
CY095459.1
CY095467.1
CY095467.1
CY047649.1
CY047649.1
CY133275.1
CY133275.1
CY166566.1
CY166566.1
CY166898.1
CY166898.1
CY096979.1
CY096979.1
CY075942.1
CY075942.1
CY076094.1
CY076094.1
CY097160.1
CY097160.1
CY079405.1
CY079405.1
KY561198.1
KY561198.1
CY076166.1
CY076166.1
KU289747.1
KU289747.1
KU289755.1
KU289755.1
KU289763.1
KU289763.1
KU289771.1
KU289771.1
KU289779.1
KU289779.1
KU289787.1
KU289787.1
KU289795.1
KU289795.1
KU289803.1
KU289803.1
KU289811.1
KU289811.1
KU289819.1
KU289819.1
KU289827.1
KU289827.1
KU289835.1
KU289835.1
KU289843.1
KU289843.1
KU289851.1
KU289851.1
KU289859.1
KU289859.1
KU289872.1
KU289872.1
KU289880.1
KU289880.1
KU289888.1
KU289888.1
KY551287.1
KY551287.1
KX714373.1
KX714373.1
KX714381.1
KX714381.1
KX714389.1
KX714389.1
KX714397.1
KX714397.1
KX714317.1
KX714317.1
KX714405.1
KX714405.1
KX714413.1
KX714413.1
KX714421.1
KX714421.1
KX714429.1
KX714429.1
KX714437.1
KX714437.1
KX714445.1
KX714445.1
KX714453.1
KX714453.1
KX714461.1
KX714461.1
KX714469.1
KX714469.1
KX714477.1
KX714477.1
KX714325.1
KX714325.1
KX714333.1
KX714333.1
KX714341.1
KX714341.1
KT338352.1
KT338352.1
KT338360.1
KT338360.1
JX081216.1
JX081216.1
JX081211.1
JX081211.1
JX081183.1
JX081183.1
JX081221.1
JX081221.1
JX081208.1
JX081208.1
JX081218.1
JX081218.1
JX081178.1
JX081178.1
JX081184.1
JX081184.1
JX081227.1
JX081227.1
JX081203.1
JX081203.1
JX081201.1
JX081201.1
JX081198.1
JX081198.1
JX081200.1
JX081200.1
JX081197.1
JX081197.1
KX714349.1
KX714349.1
KT338415.1
KT338415.1
KT338423.1
KT338423.1
KT338455.1
KT338455.1
KT338540.1
KT338540.1
KT338572.1
KT338572.1
KX714357.1
KX714357.1
KX714365.1
KX714365.1
CY076350.1
CY076350.1
CY076006.1
CY076006.1
CY047012.1
CY076230.1
CY076230.1
CY076342.1
CY076342.1
CY076358.1
CY076358.1
CY076414.1
CY076414.1
CY076438.1
CY076438.1
CY076022.1
CY076022.1
CY045376.1
CY076678.1
CY076678.1
CY076686.1
CY076686.1
KY550774.1
KY550774.1
KY550758.1
KY550758.1
KY550828.1
KY550828.1
CY033447.1
CY033447.1
KY550852.1
KY550852.1
KY551303.1
KY551303.1
KY551334.1
KY551334.1
KU201731.1
KU201731.1
CY079469.1
CY079469.1
CY132894.1
CY132894.1
CY132918.1
CY132918.1
CY132974.1
CY132974.1
CY132990.1
CY132990.1
CY132998.1
CY132998.1
CY133014.1
CY133014.1
CY133530.1
CY133530.1
CY133038.1
CY133038.1
CY166387.1
CY166387.1
CY186676.1
CY186676.1
KY561082.1
KY561082.1
KY284377.1
KY284377.1
CY097204.1
CY097204.1
CY097196.1
CY097196.1
KY550891.1
KY550891.1
CY130470.1
CY130470.1
CY135672.1
CY135672.1
CY135730.1
CY135730.1
CY136044.1
CY136044.1
CY136020.1
CY136020.1
CY143485.1
CY143485.1
CY143501.1
CY143501.1
CY143517.1
CY143517.1
CY143525.1
CY143525.1
CY143549.1
CY143549.1
CY143557.1
CY143557.1
CY143565.1
CY143565.1
CY143573.1
CY143573.1
CY143581.1
CY143581.1
CY196018.1
CY196018.1
CY196026.1
CY196026.1
CY196090.1
CY196090.1
CY196146.1
CY196146.1
CY196154.1
CY196154.1
CY196179.1
CY196179.1
CY196219.1
CY196219.1
CY196227.1
CY196227.1
CY196287.1
CY196287.1
CY196295.1
CY196295.1
CY196380.1
CY196380.1
CY196644.1
CY196644.1
CY038389.1
CY038389.1
CY039805.1
CY039805.1
CY077381.1
CY077381.1
CY077239.1
CY077239.1
CY047028.1
CY047028.1
CY143171.1
CY143171.1
CY143195.1
CY143195.1
CY143445.1
CY143445.1
CY135456.1
CY135456.1
CY135400.1
CY135400.1
CY135528.1
CY135528.1
CY135536.1
CY135536.1
CY135552.1
CY135552.1
CY142007.1
CY142007.1
CY142427.1
CY142427.1
CY142435.1
CY142435.1
CY142611.1
CY142611.1
CY142627.1
CY142627.1
CY142026.1
CY142026.1
CY142042.1
CY142042.1
CY142066.1
CY142066.1
CY142971.1
CY142971.1
KY551026.1
KY551026.1
KY551256.1
KY551256.1
CY047681.1
CY047681.1
CY190028.1
CY190028.1
CY140853.1
CY140853.1
CY079309.1
CY079309.1
CY133670.1
CY133670.1
CY133678.1
CY133678.1
CY133686.1
CY133686.1
CY133694.1
CY133694.1
CY166769.1
CY166769.1
CY166833.1
CY166833.1
CY133642.1
CY133642.1
CY167176.1
CY167176.1
CY167193.1
CY167193.1
CY167233.1
CY167233.1
CY167241.1
CY167241.1
CY186789.1
CY186789.1
KY561269.1
KY561269.1
KY561057.1
KY561057.1
CY097679.1
CY097679.1
CY097687.1
CY097687.1
CY097152.1
CY097152.1
KY550907.1
KY550907.1
CY133358.1
CY133358.1
KY583918.1
KY583918.1
KY284482.1
KY284482.1
KY561183.1
KY561183.1
KY561061.1
KY561061.1
CY186848.1
CY186848.1
CY186856.1
CY186856.1
CY186920.1
CY186920.1
CY186558.1
CY186558.1
CY187030.1
CY187030.1
KJ527641.1
KJ527641.1
KJ527625.1
KJ527625.1
KJ568196.1
KJ568196.1
KJ568004.1
KJ568004.1
KJ568260.1
KJ568260.1
KJ568220.1
KJ568220.1
KJ568060.1
KJ568060.1
KJ568140.1
KJ568140.1
KJ567916.1
KJ567916.1
KJ568252.1
KJ568252.1
KJ568164.1
KJ568164.1
KJ567932.1
KJ567932.1
KJ568284.1
KJ568284.1
KJ568020.1
KJ568020.1
KJ567988.1
KJ567988.1
KJ567884.1
KJ567884.1
KJ568068.1
KJ568068.1
KJ568084.1
KJ568084.1
KJ567996.1
KJ567996.1
KJ568420.1
KJ568420.1
KJ568380.1
KJ568380.1
KJ567876.1
KJ567876.1
KJ568116.1
KJ568116.1
KJ568308.1
KJ568308.1
KJ568148.1
KJ568148.1
KJ568324.1
KJ568324.1
KJ567860.1
KJ567860.1
KJ568100.1
KJ568100.1
KJ568364.1
KJ568364.1
KY583994.1
KY583994.1
KY583988.1
KY583988.1
KY284463.1
KY284463.1
CY076038.1
CY076038.1
CY076478.1
CY076478.1
KU201739.1
KU201739.1
KY551098.1
KY551098.1
KY551090.1
KY551090.1
KY551074.1
KY551074.1
KY551130.1
KY551130.1
KY551122.1
KY551122.1
KY551106.1
KY551106.1
KY551114.1
KY551114.1
CY140954.1
CY140954.1
CY141058.1
CY141058.1
KY551311.1
KY551311.1
KY551462.1
KY551462.1
KY551398.1
KY551398.1
KY551414.1
KY551414.1
KP739424.1
KP739424.1
CY079421.1
CY079421.1
CY079429.1
CY079429.1
CY079341.1
CY079341.1
CY079365.1
CY079365.1
CY132942.1
CY132942.1
CY133086.1
CY133086.1
CY133235.1
CY133235.1
CY133154.1
CY133154.1
CY166323.1
CY166323.1
CY166534.1
CY166534.1
CY166630.1
CY166630.1
CY166638.1
CY166638.1
CY166646.1
CY166646.1
CY166187.1
CY166187.1
CY166227.1
CY166227.1
CY166681.1
CY166681.1
CY187153.1
CY187153.1
CY187161.1
CY187161.1
CY187128.1
CY187128.1
CY187185.1
CY187185.1
CY187136.1
CY187136.1
KJ568036.1
KJ568036.1
KJ568124.1
KJ568124.1
KJ568396.1
KJ568396.1
CY097455.1
CY097455.1
CY097359.1
CY097359.1
CY097503.1
CY097503.1
KX185929.1
KX185929.1
CY043977.1
CY043977.1
CY035810.1
CY035810.1
CY077357.1
CY077357.1
CY077207.1
CY166793.1
CY166793.1
CY166825.1
CY166825.1
GU050060.1
CY101799.1
CY101799.1
CY133878.1
CY133878.1
CY134312.1
CY134312.1
CY133886.1
CY133886.1
CY120628.1
CY120628.1
CY177022.1
CY177022.1
CY093791.1
CY093791.1
CY093799.1
CY093799.1
CY093807.1
CY093807.1
CY093815.1
CY093815.1
CY094382.1
CY094382.1
CY094390.1
CY094390.1
CY093823.1
CY093823.1
CY093831.1
CY093831.1
CY094398.1
CY094398.1
CY093839.1
CY093839.1
CY093847.1
CY093847.1
CY094406.1
CY094406.1
CY094414.1
CY094414.1
KX351668.1
KX351668.1
CY094422.1
CY094422.1
CY033359.1
CY033359.1
CY032903.1
CY032903.1
CY033391.1
CY033391.1
CY093855.1
CY093855.1
CY033399.1
CY033399.1
CY032707.1
CY032707.1
CY033415.1
CY033415.1
CY033423.1
CY033423.1
CY032911.1
CY032911.1
CY033439.1
CY033439.1
CY094430.1
CY094430.1
KY983210.1
KY983210.1
KY983204.1
KY983204.1
KY983126.1
KY983126.1
KY983134.1
KY983134.1
KY983108.1
KY983108.1
KY983145.1
KY983145.1
KY983112.1
KY983112.1
KX351600.1
KX351600.1
KX351571.1
KX351571.1
KY828814.1
KY828814.1
KX960445.1
KX960445.1
CY196344.1
CY196344.1
CY196372.1
CY196372.1
CY078916.1
CY078916.1
CY130333.1
CY130333.1
CY133457.1
CY133457.1
GQ923190.1
GQ923190.1
GQ923198.1
GQ923198.1
CY140536.1
CY140536.1
CY140544.1
CY140544.1
MG280072.1
MG280072.1
KY575199.1
KY575199.1
CY140624.1
CY140624.1
CY133425.1
CY133425.1
CY125446.1
CY125446.1
CY125534.1
CY125534.1
CY125510.1
CY125510.1
CY125462.1
CY125462.1
CY125542.1
CY125542.1
CY125550.1
CY125550.1
CY125454.1
CY125454.1
CY125294.1
CY125294.1
CY125526.1
CY125526.1
CY125470.1
CY125470.1
MG280345.1
MG280345.1
MG279739.1
MG279739.1
KU201755.1
KU201755.1
KU201619.1
KU201619.1
KY551358.1
KY551358.1
KU201883.1
KU201883.1
KU201891.1
KU201891.1
KU201827.1
KU201827.1
KU201859.1
KU201859.1
KU201867.1
KU201867.1
HQ244410.1
HM570059.1
HM570059.1
KU646955.1
KU646955.1
KU646971.1
KU646971.1
KU646987.1
KU646987.1
KU646979.1
KU646979.1
KP636489.1
KP636489.1
KM251472.1
KM251472.1
MF040675.1
MF040675.1
KT699059.1
KT699059.1
KT717285.1
KT717285.1
KT717293.1
KT717293.1
KT717301.1
KT717301.1
KT717309.1
KT717309.1
KT717269.1
KT717269.1
KT717261.1
KT717261.1
KT717277.1
KT717277.1
KT717245.1
KT717245.1
KT717253.1
KT717253.1
KT717213.1
KT717213.1
KT717221.1
KT717221.1
KT717229.1
KT717229.1
KT717237.1
KT717237.1
KM076707.1
KM076707.1
KU881715.1
KU881715.1
KU881707.1
KU881707.1
KU881723.1
KU881723.1
KU881699.1
KU881699.1
KU881691.1
KU881691.1
KU881675.1
KU881675.1
KU881683.1
KU881683.1
KM245334.1
KM245334.1
CY185356.1
CY185356.1
CY185348.1
CY185348.1
CY077617.1
CY077617.1
JQ973648.1
GQ219716.1
GQ219716.1
KJ508935.1
KJ508935.1
KJ508967.1
KJ508967.1
KJ508983.1
KJ508983.1
KJ508999.1
KJ508999.1
KJ509007.1
KJ509007.1
KJ509015.1
KJ509015.1
KJ509031.1
KJ509031.1
KJ509039.1
KJ509039.1
MF575301.1
MF575301.1
MF575272.1
MF575272.1
MF147280.1
MF147280.1
MF147499.1
MF147499.1
CY076977.1
CY076977.1
CY041275.1
CY041275.1
CY017766.1
CY017766.1
CY021614.1
CY021614.1
KT327414.1
KT327414.1
CY177442.1
CY177442.1
CY076118.1
CY076118.1
CY179828.1
CY179828.1
GU050243.1
GU050243.1
JX081202.1
JX081202.1
EU500847.1
EU500847.1
GU050106.1
GU050106.1
GU050121.1
GU050121.1
CY127914.1
CY127914.1
MF613747.1
MF613747.1
KU201946.1
GQ923358.1
GQ923358.1
CY021678.1
CY021678.1
KU201747.1
KU201747.1
GQ923350.1
GQ923350.1
KU201923.1
KU201923.1
GU050129.1
GU050129.1
GQ923318.1
GQ923318.1
GQ923326.1
GQ923326.1
AF508695.1
AF508696.1
AF508697.1
GU052082.1
GU052082.1
AF508692.1
EU124188.1
AY180490.1
AF508698.1
AF508701.1
AF508699.1
FJ610135.1
FJ610135.1
KX185894.1
KX185894.1
AB753180.1
AB753180.1
KF768200.1
KF768200.1
MF399551.1
MF399551.1
MF399583.1
MF399583.1
KU201931.1
KU201931.1
KJ509023.1
KJ509023.1
KT454942.1
KT454942.1
MF040683.1
MF040683.1
MF040691.1
MF040691.1
CY016780.1
MF073920.1
MF073920.1
EU443563.1
EU443563.1
EU443560.1
EU443560.1
EU443556.1
EU443556.1
FM165525.1
CY017036.1
CY036184.1
CY036184.1
MF362106.1
MF362106.1
KP866032.1
KP866032.1
AY180486.1
CY117196.1
CY117196.1
CY117204.1
CY117204.1
CY117212.1
CY117212.1
GQ404706.1
GQ404714.1
AB753188.1
AB753188.1
KR010438.1
KR010438.1
KR010446.1
KR010446.1
JQ710460.1
JQ710460.1
KX978548.1
KX978548.1
KX977875.1
KX977875.1
KX978815.1
KX978815.1
MF146083.1
MF146083.1
KX978475.1
KX977866.1
KX979231.1
KX979407.1
KX978493.1
KX979454.1
MF147995.1
CY043857.1
MF575216.1
KF695265.1
KF695265.1
MF575191.1
CY077049.1
CY077049.1
MF575195.1
KX979525.1
MF362119.1
CY041363.1
CY041363.1
MF148090.1
MF148090.1
KX978019.1
KX978019.1
MF147382.1
MF147382.1
MF148143.1
MF148143.1
MF693952.1
MF693952.1
MF146149.1
MF146149.1
CY130143.1
CY130143.1
MF399639.1
MF399639.1
MF399543.1
MF399543.1
MF399591.1
MF399591.1
MF399599.1
MF399599.1
MF399631.1
MF399631.1
MF399647.1
MF399663.1
MF399663.1
KT454950.1
KT454950.1
GU052074.1
GU052074.1
MF399615.1
MF399615.1
CY034831.1
CY034831.1
CY031221.1
CY031221.1
CY035955.1
CY035955.1
CY028508.1
CY028508.1
CY035995.1
CY035995.1
CY028597.1
CY028597.1
CY034279.1
CY034279.1
CY031652.1
CY031652.1
CY031676.1
CY031676.1
CY031724.1
CY031724.1
CY033282.1
CY033282.1
CY034239.1
CY034239.1
CY031764.1
CY031764.1
CY028573.1
CY028573.1
CY035923.1
CY035923.1
CY037064.1
CY037064.1
GQ923134.1
GQ923134.1
CY023979.1
CY023979.1
CY024563.1
CY024563.1
CY024347.1
CY024347.1
CY024499.1
CY024499.1
CY024419.1
CY024419.1
CY024515.1
CY024515.1
KR010430.1
KR010430.1
CY149365.1
CY149365.1
AB753195.1
AB753195.1
AB753211.1
AB753211.1
EU182268.1
CY036080.1
CY036080.1
KC535011.1
KC535011.1
JN714471.1
JN714471.1
KJ509127.1
KJ509127.1
JF917106.1
JF917106.1
JN202560.1
JN202561.1
AY633205.1
CY100635.1
CY100635.1
KY320433.1
KY320433.1
CY185562.1
MF146359.1
MF146359.1
EU443559.1
GQ907311.1
GQ907311.1
GQ907319.1
GQ907319.1
GU186746.1
GU186746.1
JX420241.1
JX420241.1
JX420137.1
JX420137.1
JX420225.1
JX420225.1
JX420193.1
JX420193.1
CY046169.1
CY046169.1
JN860175.1
JN860175.1
JF916716.1
JF916716.1
HM050394.1
HM050394.1
KF013943.1
KF013943.1
JX420233.1
JX420233.1
CY034847.1
CY034847.1
CY036003.1
CY036003.1
CY031708.1
CY031708.1
CY033226.1
CY033226.1
CY033266.1
CY033266.1
CY095053.1
CY095053.1
CY036035.1
CY036035.1
CY034791.1
CY034791.1
CY095229.1
CY095229.1
CY095221.1
CY095221.1
CY029538.1
CY029538.1
EU930965.1
EU930965.1
EU930981.1
EU931005.1
EU931005.1
CY029642.1
CY029642.1
CY029674.1
CY029674.1
CY029578.1
CY029578.1
CY029682.1
CY029682.1
CY029698.1
CY029698.1
CY029706.1
CY029706.1
CY029722.1
CY029722.1
CY029746.1
CY029746.1
CY029762.1
CY029762.1
CY029770.1
CY029770.1
KX513291.1
KX513291.1
KX513255.1
KX513255.1
AB593442.1
AB593442.1
LC167705.1
LC167705.1
LC167745.1
LC167745.1
LC167753.1
LC167753.1
LC167761.1
LC167761.1
LC167769.1
LC167769.1
LC194850.1
LC194850.1
LC167545.1
LC167545.1
LC167553.1
LC167553.1
LC167561.1
LC167561.1
LC167569.1
LC167569.1
LC167585.1
LC167585.1
LC167625.1
LC167625.1
LC167649.1
LC167649.1
LC194842.1
LC194842.1
LC167801.1
LC167801.1
LC167793.1
LC167793.1
AB742258.1
AB742258.1
CY030322.1
CY030322.1
CY030402.1
CY030402.1
CY030410.1
CY030410.1
CY030441.1
CY030441.1
CY030266.1
CY030266.1
CY030547.1
CY030547.1
CY030274.1
CY030274.1
LC200420.1
LC200420.1
MF399559.1
MF399559.1
MF399607.1
MF399607.1
MF399623.1
MF399623.1
MF399671.1
MF399671.1
KC492439.1
KC492439.1
KU201707.1
KU201707.1
KU201635.1
KU201635.1
KU201811.1
KU201811.1
KU201843.1
KU201843.1
KP307979.1
KM373941.1
KM373941.1
KX960405.1
KX960405.1
KX960385.1
KX960385.1
MG280204.1
MG280204.1
MG280067.1
MG280067.1
MG280163.1
MG280163.1
MG279827.1
MG279827.1
MG280497.1
MG280497.1
MG280211.1
MG280211.1
MG279757.1
MG279757.1
MG280402.1
MG280402.1
MG280259.1
MG280259.1
MG280582.1
MG280582.1
GU050083.1
GU050083.1
MG280332.1
MG280332.1
MG280535.1
MG280535.1
GU186475.1
MG280008.1
MG280008.1
KU201667.1
KU201667.1
KU201675.1
KU201675.1
KU201683.1
KU201683.1
KY551279.1
KY551279.1
GU050068.1
GU050068.1
CY094872.1
CY094872.1
CY094864.1
CY094864.1
CY077661.1
CY094888.1
CY094888.1
GQ168613.1
GQ168613.1
KX151179.1
KX151179.1
GU052923.1
GU052923.1
FM165533.1
CY117180.1
CY117180.1
CY117172.1
CY117172.1
CY117156.1
CY117156.1
CY117148.1
CY117148.1
CY117164.1
CY117164.1
CY116724.1
EU443558.1
EU443558.1
KY171643.1
LC093080.1
LC093080.1
KY415672.1
KY415672.1
AF508704.1
AB753204.1
AB753204.1
MF399655.1
MF399655.1
HQ025952.1
HQ025952.1
JF323768.1
JF323768.1
JF323769.1
JF323769.1
JF323770.1
JF323770.1
JF323771.1
JF323771.1
JF323772.1
JF323772.1
JF323773.1
JF323773.1
JF323774.1
JF323774.1
JF323775.1
JF323775.1
JF323776.1
JF323776.1
JF323764.1
JF323764.1
JF323765.1
JF323765.1
JF323766.1
JF323766.1
JF323767.1
JF323767.1
KY171465.1
KY171465.1
KT454958.1
KT454958.1
KU646963.1
KU646963.1
KX156650.1
KX156650.1
KX227140.1
KX227140.1
MF575028.1
MF575028.1
KY320446.1
KY320446.1
CY021246.1
CY021246.1
CY166195.1
CY166195.1
CY055178.1
CY055178.1
EU301242.1
EU301242.1
EU301243.1
EU301243.1
EU301244.1
EU301244.1
EU301245.1
EU301245.1
CY098225.1
CY098225.1
KY584078.1
